comment_id,texto_original,texto_modelo,texto_sha256,sentimiento,etiqueta_modelo,prob_negativo,prob_neutral,prob_positivo,confianza,margen_confianza,baja_confianza,modelo,revision_modelo,transformers_version,max_length
UgxzETIqBajjXFTGd_R4AaABAg,"Y solo con esta información nos damos con la realidad del CACIF y sus intereses, estamos jodidos si no hacemos algo.","Y solo con esta información nos damos con la realidad del CACIF y sus intereses, estamos jodidos si no hacemos algo.",4a0753e9e9ac86f93a7df1eb752cebcb512a26a5856a0f4b7020e1ea08600f68,negativo,NEG,0.9825757741928101,0.01511500496417284,0.0023092622868716717,0.9825757741928101,0.9674607692286372,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgxzN9_I9vkDCdX_8dN4AaABAg,Si se reformarla ley de partidos políticos esos infelices jamás en la historia pondrian un pie En el congreso y muy probablemente terminarían en la carcel,Si se reformarla ley de partidos políticos esos infelices jamás en la historia pondrian un pie En el congreso y muy probablemente terminarían en la carcel,39ab8147214bc3870c9ea57900928f31e0cf0b09710d5d92f8ec815ab05c5b07,negativo,NEG,0.8534359335899353,0.12650161981582642,0.02006242610514164,0.8534359335899353,0.7269343137741089,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugy0LbKWrqUFhWPRoKN4AaABAg,"Que estos diputados no se rían y burlen del pueblo desnutrido y muriéndose de hambre. Llegará el momento y no será muy tarde para nosotros que los pusimos los tengamos que sacar de su caja de oro y cuando el pueblo se levante y los saque de su chiquero van a arrepentirse de lo mal de sus acciones. Así será para los miembros de la CC,MP,CONGRESO,CSJ,OJ y otros que han apañado las burlas al pueblo. 48 cantones también vendrán a salvar al pueblo. Estamos artos de tanta corrupción.","Que estos diputados no se rían y burlen del pueblo desnutrido y muriéndose de hambre. Llegará el momento y no será muy tarde para nosotros que los pusimos los tengamos que sacar de su caja de oro y cuando el pueblo se levante y los saque de su chiquero van a arrepentirse de lo mal de sus acciones. Así será para los miembros de la CC,MP,CONGRESO,CSJ,OJ y otros que han apañado las burlas al pueblo. 48 cantones también vendrán a salvar al pueblo. Estamos artos de tanta corrupción.",5b69969129939b0bc05924bddfecc29a0dc003256c5d0cce30aaa2dfd695862c,negativo,NEG,0.9247673153877258,0.06557247042655945,0.009660218842327595,0.9247673153877258,0.8591948449611664,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugy0LbKWrqUFhWPRoKN4AaABAg.A7epXgDRFjZA7f-Z-rKQOV,Ni en su casa habían comido esas viandas. Son unos sinverguenzas,Ni en su casa habían comido esas viandas. Son unos sinverguenzas,2bbd18aae5260dcf3900f330ba3c73ca30642a38ac7f4cdbe376db31b46fe3df,negativo,NEG,0.9517723917961121,0.03787192329764366,0.010355578735470772,0.9517723917961121,0.9139004684984684,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugy0dVAcWghuyCdAVS54AaABAg,Está bien que se Arten asta ya no y los más pobres  muriendo de hambre pero si dices comes fuera de la hora es tu problema para que la  huesiaste pues,Está bien que se Arten asta ya no y los más pobres muriendo de hambre pero si dices comes fuera de la hora es tu problema para que la huesiaste pues,6d9346f4a4a0601fce65e4503aaa9b08e79784a27d00cbddf19d863d143ac7c8,negativo,NEG,0.9599900245666504,0.032955195754766464,0.0070547256618738174,0.9599900245666504,0.9270348288118839,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugy1neHHTJYO0umhgLt4AaABAg,"Yo trabajé en joya negra 
Sandra jovel también llega mucho 
Y el profe Luis Fernando tena",Yo trabajé en joya negra Sandra jovel también llega mucho Y el profe Luis Fernando tena,37208acf1d387cec1258624a1cfec6a9790d2207f4fc3c2f686a197ddcf88335,positivo,POS,0.01308601163327694,0.40336373448371887,0.583550214767456,0.583550214767456,0.18018648028373718,True,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugy2FaeBadbmVJj7F714AaABAg,"😂Que disculpe el diputado Rodas. Cuando uno decide trabajar o ser trabajador del Estado y ser un funcionario de ese nivel no hay horarios. Si no le gusta y no está contento que renuncié. Los diputados son unos abusivos y son mediocres. Tantos asesores, para que? Lo que dice éste diputado es estúpido. Su trabajo  debe ser para el pueblo. Y comparto la investigación respecto a esto. Estos diputados cómo corderitos asistieron a la orden de la Fiscal del MP.","😂Que disculpe el diputado Rodas. Cuando uno decide trabajar o ser trabajador del Estado y ser un funcionario de ese nivel no hay horarios. Si no le gusta y no está contento que renuncié. Los diputados son unos abusivos y son mediocres. Tantos asesores, para que? Lo que dice éste diputado es estúpido. Su trabajo debe ser para el pueblo. Y comparto la investigación respecto a esto. Estos diputados cómo corderitos asistieron a la orden de la Fiscal del MP.",fa835ede2b7e7113ea1a85eef5be13d39b1d2255527b8a287197f4214a89863e,negativo,NEG,0.9627551436424255,0.032981425523757935,0.0042634326964616776,0.9627551436424255,0.9297737181186676,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugy4JA9MR8l_gkTNgWh4AaABAg,"Ya saquen A Ese corrupto 
Y Es un montón de políticos corruptos que 
Andan allí en todas las instituciones 
Montón de corruptos",Ya saquen A Ese corrupto Y Es un montón de políticos corruptos que Andan allí en todas las instituciones Montón de corruptos,63ac7691947fd54b292ed25cec196baeabd0ac05d791f530c24212bebdc65d89,negativo,NEG,0.9570620656013489,0.031658150255680084,0.011279754340648651,0.9570620656013489,0.9254039153456688,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugy4ex02KEXL5UFGjw14AaABAg,Que trabajo hasen esos corruptos,Que trabajo hasen esos corruptos,947ee37bfeb93efe748da556eca00c4a01e95d374809a76293d3f1b73e3109fb,negativo,NEG,0.8977096080780029,0.0827486664056778,0.019541798159480095,0.8977096080780029,0.8149609416723251,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugy4utoHlyokVSeSi5h4AaABAg,los niños guatemaltecos con Desnutrición crónica serán sus verdugos.,los niños guatemaltecos con Desnutrición crónica serán sus verdugos.,288801b78884b67f8f6277d4e228795b0f1da32013cf58bdae799d26b19e01a4,negativo,NEG,0.9150927066802979,0.07698559761047363,0.007921679876744747,0.9150927066802979,0.8381071090698242,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugy4x4u9e1_xRoppaMF4AaABAg,"se espera que la obra se finalice en plazo de acuerdo a la programación del proyecto, de acuerdo a normas internacionales de construcción, que la contraloría audite  mes a mes y sobre todo que el proyecto no sea sobrevalorado o que tenga costos adicionales a lo ya pactado.","se espera que la obra se finalice en plazo de acuerdo a la programación del proyecto, de acuerdo a normas internacionales de construcción, que la contraloría audite mes a mes y sobre todo que el proyecto no sea sobrevalorado o que tenga costos adicionales a lo ya pactado.",62544609fe82f4e51740772fd6d77a051c293042c2cd13654ef0d84ab76dae27,neutral,NEU,0.06172225624322891,0.7560270428657532,0.18225069344043732,0.7560270428657532,0.5737763494253159,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugy5j8gzaawBk-mw5et4AaABAg,Me pregunto si antes de ser diputados les alcanzaba su dinero para comer esos almuercitos y en esos lugares? Pero como don pueblo paga....vengase el almuercito. La historia ni él se la cree. O sea.... la 3a. parte de su salario para un almuerzo???,Me pregunto si antes de ser diputados les alcanzaba su dinero para comer esos almuercitos y en esos lugares? Pero como don pueblo paga....vengase el almuercito. La historia ni él se la cree. O sea.... la 3a. parte de su salario para un almuerzo???,d3d8a8ec67c87d7d9294f341e216110aa6b7bbc852aba92b59fe6746d60de6ad,negativo,NEG,0.9228621125221252,0.07194642722606659,0.005191401112824678,0.9228621125221252,0.8509156852960587,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugy5lmf3RzzeJDUeqQd4AaABAg,"Eso sin mencionar el costo de sus servicios, la mala calidad del mismo, mientras no haya una ley de competencia nos van a seguir jodiendo, urge.","Eso sin mencionar el costo de sus servicios, la mala calidad del mismo, mientras no haya una ley de competencia nos van a seguir jodiendo, urge.",d9330c0d3576bf995cd8a880621fc0e97b273b40d2a12f0c8783f31b18316478,negativo,NEG,0.9826512932777405,0.014333328232169151,0.003015415510162711,0.9826512932777405,0.9683179650455713,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugy6Qii72nfxIpYyuCR4AaABAg,TODO EL APOYO PARA EL PRESIDENTE BERNARDO AREVALO 👍🇬🇹👍,TODO EL APOYO PARA EL PRESIDENTE BERNARDO AREVALO 👍🇬🇹👍,82f0fe8ce50b43bba6f83410f856e76085dc71be49c4ca3fabbc63e0796a7c07,positivo,POS,0.08825410157442093,0.3207016885280609,0.5910441279411316,0.5910441279411316,0.2703424394130707,True,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugy6isIL3n6cvYbJG-94AaABAg,Yo vi en  Semilla y Bernardo Arévalo  una oportunidad para que Guatemala saliera de la corrupción.,Yo vi en Semilla y Bernardo Arévalo una oportunidad para que Guatemala saliera de la corrupción.,bafa25fe8192644f63a14596ec410e05a383c027dcb2e3b93dfd79985e3ddaae,positivo,POS,0.05917193368077278,0.31275656819343567,0.6280714869499207,0.6280714869499207,0.315314918756485,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugy6y6DL1AgyNzNpfMZ4AaABAg,"😢que desgraciados estos sinvergüenzas porque no piden un almuerzo de Q30.00 no que  almuerzos  de millonarios  con la plata  del pueblo , si les gusta lo bueno que lo paguen con su dinero","😢que desgraciados estos sinvergüenzas porque no piden un almuerzo de Q30.00 no que almuerzos de millonarios con la plata del pueblo , si les gusta lo bueno que lo paguen con su dinero",089a535f9e54c4c700ab45c4200f4d0870f974a3ef9e3d4b8b37eba1218ebad5,negativo,NEG,0.9431317448616028,0.04421759769320488,0.012650681659579277,0.9431317448616028,0.8989141471683979,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugy7-QbaMzLjAO_vJMB4AaABAg,Que paguen de su sueldo sus alimentos si el pueblo de la miseria que  las empresas nos pagan lo pagamos,Que paguen de su sueldo sus alimentos si el pueblo de la miseria que las empresas nos pagan lo pagamos,3bb52ec92bfcb5b115729ccc98b3d54f9ded9246340cda82d6fad0cdc0a7260b,negativo,NEG,0.9675180912017822,0.028176533058285713,0.004305369220674038,0.9675180912017822,0.9393415581434965,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugy7Dk5SDB_d3RFlHU94AaABAg,No quiere hablar de sus almuerzos se molesta . No le creo . que,No quiere hablar de sus almuerzos se molesta . No le creo . que,e28d5292f4490a7692c7913fdda9d396216e0f1c6cd69f0a783e940964a1b38a,negativo,NEG,0.933830738067627,0.06337949633598328,0.0027898037806153297,0.933830738067627,0.8704512417316437,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugy7b0JTkHodE4sTU_54AaABAg,"Como dijo pia, casi no existen banquetas, solo hay un pedazo donde se puede medio caminar... Y aun quiere que le demos gracias... #IneptoBran","Como dijo pia, casi no existen banquetas, solo hay un pedazo donde se puede medio caminar... Y aun quiere que le demos gracias... #IneptoBran",dc46d0fb36b9119a5774371c84de8b90bd3bff99356672dfdde4dbce6a875032,negativo,NEG,0.8683789372444153,0.10940789431333542,0.022213183343410492,0.8683789372444153,0.7589710429310799,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
Ugy8csktFvR0eUZN4cp4AaABAg,Señor Nery Ramos una empresa trabaja con capital propio con dinero del dueño de la empresa que le costado ganarcelo  usted  con el dinero del pueblo o cree que el estado es su empresa trabaje esfuersece  trabajen para tener una empresa no se coman lo del pueblo,Señor Nery Ramos una empresa trabaja con capital propio con dinero del dueño de la empresa que le costado ganarcelo usted con el dinero del pueblo o cree que el estado es su empresa trabaje esfuersece trabajen para tener una empresa no se coman lo del pueblo,5225184b740e592f41052e80fe0149f5c8a706f9efa285cce48b385b4c520b33,negativo,NEG,0.7261215448379517,0.2494426965713501,0.024435771629214287,0.7261215448379517,0.47667884826660156,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgyAcWsNSqIPesdI3nF4AaABAg,"para los Guatemaltecos mejor si no hacen nada, poque cuando los hacen es en contra del pueblo Guatemlateco","para los Guatemaltecos mejor si no hacen nada, poque cuando los hacen es en contra del pueblo Guatemlateco",e7fbd2fd6e6d0aec12e6b134a7a485578eb70f25daf7329b45808d2b7e207628,negativo,NEG,0.9464523792266846,0.04667450860142708,0.006873148027807474,0.9464523792266846,0.8997778706252575,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgyB52GZe4-PXJ2TqYB4AaABAg,Así debe informarse al pueblo sobre esta red de mafiosos!,Así debe informarse al pueblo sobre esta red de mafiosos!,3f390451872a7f42464d19eee0eedfccdfbc3b3c90c9e36e27597da443c7e407,negativo,NEG,0.612740695476532,0.3129906952381134,0.0742686539888382,0.612740695476532,0.2997500002384186,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgyBhR2qUXgMe2NJjRN4AaABAg,Con la corrupcion y narco gobierno de Morena en Mexico  Arevalo no deberia de hacer asociacion alguna . El pueblo de Mexico esta sufriendo .,Con la corrupcion y narco gobierno de Morena en Mexico Arevalo no deberia de hacer asociacion alguna . El pueblo de Mexico esta sufriendo .,54bab685d00ee1ba034d3c2c78d6c9a7b37bf14d3faefd4c38fb8cf680ba007a,negativo,NEG,0.9721122980117798,0.0222023893147707,0.005685360636562109,0.9721122980117798,0.9499099086970091,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgyC45vItnUiq1QrUtd4AaABAg,Señor presidente? Enfóquese  en el crimen que está destrozado al país y también al turismo aga uso de su poder para implementar leyes que combatan el crimen en general por favor  mire a su país vecino como un joven si pudo terminar con el crimen.,Señor presidente? Enfóquese en el crimen que está destrozado al país y también al turismo aga uso de su poder para implementar leyes que combatan el crimen en general por favor mire a su país vecino como un joven si pudo terminar con el crimen.,403cbfbb004e77cdeba31e395acdc555fd5db13025d44a12a377fba33a9c97f0,negativo,NEG,0.8861994743347168,0.09863723814487457,0.015163247473537922,0.8861994743347168,0.7875622361898422,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgyC45vItnUiq1QrUtd4AaABAg.ALgn-KZ7p47ALgvLAMzZ1A,Ni te equivoques ni a terminado siguen siendo Salvatruchas y mareros.,Ni te equivoques ni a terminado siguen siendo Salvatruchas y mareros.,3c3fbea6ee49d571193b5c408be2feb16438787c7f2fb5bdea558cd2a7925a62,negativo,NEG,0.6204460263252258,0.2875165045261383,0.0920373797416687,0.6204460263252258,0.3329295217990875,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgyC45vItnUiq1QrUtd4AaABAg.ALgn-KZ7p47ALgwtbYMM1u,"Y los  que fueron hacer los pandilleros del salvador en antigua que, siguen haviendo maras en el salvador y eso es un país de maras","Y los que fueron hacer los pandilleros del salvador en antigua que, siguen haviendo maras en el salvador y eso es un país de maras",e79dc36f035c258006c59fbb352c2cd6d082fbe6472f34e0c28dc3190f7f3884,negativo,NEG,0.8509052991867065,0.14027534425258636,0.0088193379342556,0.8509052991867065,0.7106299549341202,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgyC45vItnUiq1QrUtd4AaABAg.ALgn-KZ7p47ALgx6SmnMen,Y todo los que tienen tatuajes del salvador son pandilleros eso su dictador lo dijo. Así que no te venden humo 💨 todo lo que dicen del salvador.,Y todo los que tienen tatuajes del salvador son pandilleros eso su dictador lo dijo. Así que no te venden humo 💨 todo lo que dicen del salvador.,2ef0dd85ca44b6d9f8e2395b84b41bb7a26839c889d309308dd4c568b32aa463,negativo,NEG,0.7624216079711914,0.20932450890541077,0.02825387567281723,0.7624216079711914,0.5530970990657806,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgyC9HUMcvW-e_nFJK14AaABAg,Así metan los al tambo con minifaldas allí no les ba a faltar la moronga.,Así metan los al tambo con minifaldas allí no les ba a faltar la moronga.,4d2bdfdebc7830cbf56d8c4b1106dd01e58ced14aa758b86a1cab8710d1b031b,neutral,NEU,0.29059427976608276,0.5893127918243408,0.1200929507613182,0.5893127918243408,0.29871851205825806,True,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgyCFEFtEmhDbi91yCF4AaABAg,Destreza dise😅,Destreza dise😅,47c30369f54099693948881a203fc5c3f46a7c4a74227eed8a2b0d138c3ce6e1,positivo,POS,0.09905031323432922,0.4362652897834778,0.4646844267845154,0.4646844267845154,0.028419137001037598,True,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgyCoulSuwV8jBnjbtN4AaABAg,Ése señor entrevistador pertenece al PACTO DE CORRUPTOS....ATACA LA TRANSPARENCIA Y DEFIENDE A LOS CORRUPTOS.,Ése señor entrevistador pertenece al PACTO DE CORRUPTOS....ATACA LA TRANSPARENCIA Y DEFIENDE A LOS CORRUPTOS.,0736de1ea65533984256399ef5cd74b7f1b8ac7ee318be824fb1c94866c4dcef,negativo,NEG,0.9415716528892517,0.04891153797507286,0.00951678492128849,0.9415716528892517,0.8926601149141788,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgyD5CIXnbXNiM-a4VF4AaABAg,Si el presidente ha sido un buen presidente pues hay que botar por el hay muchos que han hablado mal de él pero ellos no hacen nada por gustemala,Si el presidente ha sido un buen presidente pues hay que botar por el hay muchos que han hablado mal de él pero ellos no hacen nada por gustemala,59073cfe91ac3cfc304ea6b18b17bac110079be7ef4c393e98871b1d9aa2659d,negativo,NEG,0.5897336006164551,0.25134292244911194,0.15892340242862701,0.5897336006164551,0.33839067816734314,True,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgyE6hk1g9jR7zB67lV4AaABAg,seria bueno tambien hecharle mano a la ejecucion del puente  del rio la pasion que todoavia se esta utilizando ferry hay que hacer un puente rapido.,seria bueno tambien hecharle mano a la ejecucion del puente del rio la pasion que todoavia se esta utilizando ferry hay que hacer un puente rapido.,4b42ea7509898094a63a094c5a14bf81ffbad15bc57088cab2565b09089264f9,neutral,NEU,0.0981345921754837,0.612106204032898,0.28975921869277954,0.612106204032898,0.3223469853401184,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgyEM7_iOGkWV0SbNuB4AaABAg,"Lamentablemente en nuestro país sigue la misma sinverguenzada. Este diputado quiere tapar el sol con un dedo. Qué pasaría si un profesor quisiera que le pagaran su comida aparte de su sueldo porque le está enseñando a
 dibujar a un niño.",Lamentablemente en nuestro país sigue la misma sinverguenzada. Este diputado quiere tapar el sol con un dedo. Qué pasaría si un profesor quisiera que le pagaran su comida aparte de su sueldo porque le está enseñando a dibujar a un niño.,2d89d716d25d4d0eeeb939a5ab362621bc99f7b0e7d0d51f93b9f9ef2cc566f9,negativo,NEG,0.95451420545578,0.04168876260519028,0.0037969632539898157,0.95451420545578,0.9128254428505898,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgyFSrjeDvPsB0fKUdp4AaABAg,Que Dios bendiga al gobierno de Guatemala,Que Dios bendiga al gobierno de Guatemala,fc5b50b48b91c3af14b65d34c076d83ba4a92c2580c82fb6940c2b09fe9feab2,positivo,POS,0.027172470465302467,0.1610928475856781,0.8117347359657288,0.8117347359657288,0.6506418883800507,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgyHHYcKhbzXr6xEjth4AaABAg,Ay que  usarlos  como  mujeres,Ay que usarlos como mujeres,03aead73007a4360efb52cf0fd5908214c3f55597678c7088eeb96423e361b82,neutral,NEU,0.058590371161699295,0.5690746903419495,0.3723350167274475,0.5690746903419495,0.19673967361450195,True,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgyHIuxG8A2lYDRB6vh4AaABAg,"Pues como no si a Guatemala desbancaron lo anteriores presidentes han barrido con todo 
Primero Dios puedan terminar este proyecto antes que entre otr@ ladron y después busquen culpables",Pues como no si a Guatemala desbancaron lo anteriores presidentes han barrido con todo Primero Dios puedan terminar este proyecto antes que entre otr@ ladron y después busquen culpables,4b49f732cae9f6048d1f236357af228e22b8720252afe61c97bfbef094c165bf,negativo,NEG,0.9013442397117615,0.0852063000202179,0.013449457474052906,0.9013442397117615,0.8161379396915436,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgyHIuxG8A2lYDRB6vh4AaABAg.A_zEyCTHfWFA_zWovudn2B,"Por eso mismo
No permítanos otro partido corrupto de los mismos de antes para salvar todo lo que hoy estamos mirando",Por eso mismo No permítanos otro partido corrupto de los mismos de antes para salvar todo lo que hoy estamos mirando,1d368228b90d8216a16427af1edd2bbfd99991b9652be20aa9588a5f9ae10aaa,negativo,NEG,0.9270396828651428,0.06429239362478256,0.008667857386171818,0.9270396828651428,0.8627472892403603,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgyHcSyWHx2SKCg6db14AaABAg,"Esa universidad se debe privatizar, es la universidad mas cara de Guatemala por estudiante egresado, es una carga tributaria innecesaria.","Esa universidad se debe privatizar, es la universidad mas cara de Guatemala por estudiante egresado, es una carga tributaria innecesaria.",a6131823fa742ee15b0bd6d9fc649ee693f79aa6e9496b2d229e2a0c29be0cdb,negativo,NEG,0.9720025062561035,0.02392052859067917,0.004076937213540077,0.9720025062561035,0.9480819776654243,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgyIX1zx3bbc9DsK8VR4AaABAg,"Qué tristeza que extranjeros que vinieron como policías a una institución internacional impuesta por la ""comunidad internacional"" supuestamente para combatir la impunidad, se hayan quedado como ""analistas"" y periodistas en Guatemala, comentando temas nacionales. Es la nueva conquista.","Qué tristeza que extranjeros que vinieron como policías a una institución internacional impuesta por la ""comunidad internacional"" supuestamente para combatir la impunidad, se hayan quedado como ""analistas"" y periodistas en Guatemala, comentando temas nacionales. Es la nueva conquista.",08b557fdbee060284b5137d024c3a82aa8c70f8ccfbf6f45820258c5d88ec0bb,negativo,NEG,0.9789384603500366,0.017893455922603607,0.003168016206473112,0.9789384603500366,0.961045004427433,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgyIfQ-oDt0uVFZIq9d4AaABAg,"Guate tambien tiene gobierno PROGRE, LOS Y LAS DIPUTADAS,  JAJAJA
CIUDADANOS Y CIUDADANAS JAJAJA
CHIQUILLOS Y CHIQUILLOS JAJAJA
Los gobiernos PROGRES son los que estan llevando  a la ruina auchoa paises,  principalmente en occidente.  
Estos PROGRESS que se pongan a trabajar de manera mas activa por el Pais y no solo bla bla bla.   Se nesesita tomar.accion YA y no bla bla bla.","Guate tambien tiene gobierno PROGRE, LOS Y LAS DIPUTADAS, JAJAJA CIUDADANOS Y CIUDADANAS JAJAJA CHIQUILLOS Y CHIQUILLOS JAJAJA Los gobiernos PROGRES son los que estan llevando a la ruina auchoa paises, principalmente en occidente. Estos PROGRESS que se pongan a trabajar de manera mas activa por el Pais y no solo bla bla bla. Se nesesita tomar.accion YA y no bla bla bla.",54b4080695dff4ab0154a1b63e497034e60b9e3a2c813a1995209627e70df0b7,negativo,NEG,0.8866734504699707,0.09693509340286255,0.01639149710536003,0.8866734504699707,0.7897383570671082,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgyIteBIiYe7DjUN3554AaABAg,EXCELENTE,EXCELENTE,c5df257a764cf13ecd23cf25d25e2a8a2c2d3745986af8238f6b20e19ffc12db,neutral,NEU,0.20341520011425018,0.47786250710487366,0.3187222182750702,0.47786250710487366,0.15914028882980347,True,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgyJ7QRY-X3DsJC-t-p4AaABAg,Guate es Classic 👍💯,Guate es Classic 👍💯,3becbbcb98beb03b2b4ba0fc9f92e542d5ffdb8fce654d3e283be0afcfd59af5,positivo,POS,0.025252163410186768,0.1901666224002838,0.784581184387207,0.784581184387207,0.5944145619869232,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgyJnStLEHxVNbAfd0p4AaABAg,No dejen que nuestros hermanos Guatemalatecos qué esten encerrados en esse lugar pir favor 🙏 Autoridades sun  nuestros prójimos gracias señores 🙏 🙌 👏,No dejen que nuestros hermanos Guatemalatecos qué esten encerrados en esse lugar pir favor 🙏 Autoridades sun nuestros prójimos gracias señores 🙏 🙌 👏,67c51cf491d419938e32f664b05df54c84683d8e6bc7ea7696a6d641f46660d7,negativo,NEG,0.8959521055221558,0.08668243885040283,0.017365485429763794,0.8959521055221558,0.8092696666717529,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
UgyMRj1sNq6Xkrqepst4AaABAg,"Son realmente estos diputados unos aprovechados, mientras los jubilados del igss  ,algunos reciben 300.00 quetzales al mes y no los an apoyado.","Son realmente estos diputados unos aprovechados, mientras los jubilados del igss ,algunos reciben 300.00 quetzales al mes y no los an apoyado.",a6ca926c73c3fb305099c3b94737e18cdee780de557cd03f609d38a449b111f0,negativo,NEG,0.9746379852294922,0.020627262070775032,0.004734669346362352,0.9746379852294922,0.9540107231587172,False,pysentimiento/robertuito-sentiment-analysis,a2cc0f67ebd705c55191e25a05ba23d885fcc09b,4.57.6,128
